DATE;YEAR;Train;ID;URL;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;
43390;2018;1;APMA_2018_2184;http://labje.unizar.es/sentencias/APMA_2018_2184.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;2;2;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;4;1;6;2;0;
43417;2018;1;APMA_2018_2203;http://labje.unizar.es/sentencias/APMA_2018_2203.pdf;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;1;
43419;2018;1;APMA_2018_2257;http://labje.unizar.es/sentencias/APMA_2018_2257.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;2;1;1;0;1;0;8;1;8;1;1;2;4;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3;6;4;17;1;
43431;2018;1;APMA_2018_2260;http://labje.unizar.es/sentencias/APMA_2018_2260.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;6;1;0;
43447;2018;1;APMA_2018_2305;http://labje.unizar.es/sentencias/APMA_2018_2305.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;3;0;-1;-3;0;1;0;2;1;2;0;0;4;1;9;2;0;
43245;2018;1;APMA_2018_2347;http://labje.unizar.es/sentencias/APMA_2018_2347.pdf;1;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;5;1;5;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;4;0;12;0;
43370;2018;1;APMA_2018_2452;http://labje.unizar.es/sentencias/APMA_2018_2452.pdf;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;1;2;1;1;1;1;1;1;0;0;0;1;0;3;1;3;0;1;0;9;1;9;1;1;3;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;7;21;0;
43285;2018;1;APMA_2018_2462;http://labje.unizar.es/sentencias/APMA_2018_2462.pdf;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;2;1;1;1;1;1;3;1;2;1;1;2;3;1;1;0;1;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;4;13;0;
43299;2018;1;APMA_2018_2474;http://labje.unizar.es/sentencias/APMA_2018_2474.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;1;1;1;1;0;0;0;1;0;6;1;6;1;1;2;4;1;2;1;1;3;3;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;4;7;7;20;0;
43305;2018;1;APMA_2018_2495;http://labje.unizar.es/sentencias/APMA_2018_2495.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;3;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;4;0;-1;-4;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;0;8;0;1;
43641;2019;0;APMA_2019_1348;http://labje.unizar.es/sentencias/APMA_2019_1348.pdf;0;1;1;0;2;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;3;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;4;1;4;1;1;5;3;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;2;3;7;8;0;
43473;2019;1;APML_2019_12;http://labje.unizar.es/sentencias/APML_2019_12.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;6;1;-1;-5;1;0;1;0;-1;-1;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;4;1;12;1;1;
43643;2019;0;APML_2019_127;http://labje.unizar.es/sentencias/APML_2019_127.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;4;4;0;0;1;1;1;1;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;4;7;7;1;
43549;2019;1;APML_2019_71;http://labje.unizar.es/sentencias/APML_2019_71.pdf;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;1;
43396;2018;1;APMU_2018_2145;http://labje.unizar.es/sentencias/APMU_2018_2145.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;4;0;-1;-4;1;0;3;0;-1;-3;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;5;0;16;0;1;
