DATE;YEAR;Train;ID;URL;HQ;AUT_COMM;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;JUDGE_ID;Unnamed: 113
43734;2019;0;APT_2019_1299;http://labje.unizar.es/sentencias/APT_2019_1299.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;4;0;-1;-4;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;0;8;0;1;266;
43756;2019;0;APT_2019_1418;http://labje.unizar.es/sentencias/APT_2019_1418.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;7;0;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;4;0;11;0;0;265;
43740;2019;0;APT_2019_1419;http://labje.unizar.es/sentencias/APT_2019_1419.pdf;Tarragona;Cataluña;0;1;1;0;4;0.0;1;0;3;0;1;0;2;0;0;1;1;1;2;0;0;0;1;0;2;1;1;1;1;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;2;0;-1;-2;1;1;15;5;-1;-10;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;1;19;5;1;264;
43768;2019;0;APT_2019_1423;http://labje.unizar.es/sentencias/APT_2019_1423.pdf;Tarragona;Cataluña;1;0;0;1;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;2;0;-1;-2;1;0;1;0;-1;-1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;2;6;1;4;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;9;11;1;264;
43747;2019;0;APT_2019_1464;http://labje.unizar.es/sentencias/APT_2019_1464.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;4;2;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;2;1;264;
43787;2019;0;APT_2019_1465;http://labje.unizar.es/sentencias/APT_2019_1465.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;4;0;-1;-4;1;0;3;0;-1;-3;1;1;7;1;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;15;1;0;266;
43754;2019;0;APT_2019_1466;http://labje.unizar.es/sentencias/APT_2019_1466.pdf;Tarragona;Cataluña;0;1;1;0;1;0.0;0;0;0;0;1;1;1;1;0;1;1;1;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;1;1;2;1;-1;-1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;3;1;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;8;3;1;264;
43754;2019;0;APT_2019_1472;http://labje.unizar.es/sentencias/APT_2019_1472.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;1;2;1;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;1;264;
43740;2019;0;APT_2019_1475;http://labje.unizar.es/sentencias/APT_2019_1475.pdf;Tarragona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;5;1;-1;-4;1;0;5;0;-1;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;12;3;1;264;
43775;2019;0;APT_2019_1477;http://labje.unizar.es/sentencias/APT_2019_1477.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;3;1;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;3;1;264;
43790;2019;0;APT_2019_1482;http://labje.unizar.es/sentencias/APT_2019_1482.pdf;Tarragona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;1;1;2;1;1;0;1;0;2;1;2;1;1;3;7;1;4;0;1;0;4;1;4;0;1;0;2;1;2;0;0;0;0;0;0;0;0;3;5;5;17;1;266;
43789;2019;0;APT_2019_1490;http://labje.unizar.es/sentencias/APT_2019_1490.pdf;Tarragona;Cataluña;0;1;1;0;3;0.0;0;0;0;0;1;0;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;1;4;1;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5;1;1;264;
43803;2019;0;APT_2019_1571;http://labje.unizar.es/sentencias/APT_2019_1571.pdf;Tarragona;Cataluña;0;1;1;0;1;0.0;0;0;0;0;1;0;2;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;1;4;1;1;264;
43803;2019;0;APT_2019_1580;http://labje.unizar.es/sentencias/APT_2019_1580.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;4;0;-1;-4;0;1;0;1;1;1;1;1;3;4;1;1;1;1;5;1;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;14;6;1;264;
43803;2019;0;APT_2019_1581;http://labje.unizar.es/sentencias/APT_2019_1581.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;1;1;1;2;1;1;1;1;3;1;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;5;2;8;3;1;264;
43811;2019;0;APT_2019_1582;http://labje.unizar.es/sentencias/APT_2019_1582.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;9;1;7;1;0;1;0;-1;-1;1;1;1;5;1;4;1;1;2;2;0;0;1;0;2;0;-1;-2;0;1;0;1;1;1;0;0;5;4;8;17;1;266;
43810;2019;0;APT_2019_1584;http://labje.unizar.es/sentencias/APT_2019_1584.pdf;Tarragona;Cataluña;1;0;0;1;0;3.0;1;0;2;0;0;1;0;2;0;0;0;0;2;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;5;0;267;
43819;2019;0;APT_2019_1647;http://labje.unizar.es/sentencias/APT_2019_1647.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;3;0;-1;-3;1;0;2;0;-1;-2;1;0;7;0;-1;-7;1;1;4;1;-1;-3;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;6;1;18;1;1;266;
43803;2019;0;APT_2019_1648;http://labje.unizar.es/sentencias/APT_2019_1648.pdf;Tarragona;Cataluña;1;0;0;0;1;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;268;
43810;2019;0;APT_2019_1653;http://labje.unizar.es/sentencias/APT_2019_1653.pdf;Tarragona;Cataluña;1;0;0;1;0;3.0;0;0;0;0;0;1;0;2;0;0;0;0;3;0;0;0;0;0;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;5;0;-1;-5;1;0;1;0;-1;-1;0;0;0;0;0;0;1;1;4;1;-1;-3;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;5;1;14;1;0;267;
43818;2019;0;APT_2019_1671;http://labje.unizar.es/sentencias/APT_2019_1671.pdf;Tarragona;Cataluña;1;0;0;1;0;3.0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;4;0;-1;-4;1;1;3;2;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;9;2;0;267;
43818;2019;0;APT_2019_1674;http://labje.unizar.es/sentencias/APT_2019_1674.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;12;0;267;
43812;2019;0;APT_2019_1678;http://labje.unizar.es/sentencias/APT_2019_1678.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;1;0;2;1;2;0;0;1;4;2;6;0;266;
43817;2019;0;APT_2019_1680;http://labje.unizar.es/sentencias/APT_2019_1680.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;1;0;4;0;0;1;1;1;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;8;1;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;11;1;0;267;
43818;2019;0;APT_2019_1703;http://labje.unizar.es/sentencias/APT_2019_1703.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;2;0;267;
43475;2019;1;APT_2019_26;http://labje.unizar.es/sentencias/APT_2019_26.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;2;1;2;1;0;1;0;-1;-1;1;1;2;3;1;1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;2;5;5;1;264;
43664;2019;0;APT_2019_898;http://labje.unizar.es/sentencias/APT_2019_898.pdf;Tarragona;Cataluña;1;0;0;0;1;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;3;0;266;
43664;2019;0;APT_2019_917;http://labje.unizar.es/sentencias/APT_2019_917.pdf;Tarragona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;2;1;2;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;10;1;264;
43664;2019;0;APT_2019_918;http://labje.unizar.es/sentencias/APT_2019_918.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;10;1;-1;-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;14;1;1;264;
43675;2019;0;APT_2019_935;http://labje.unizar.es/sentencias/APT_2019_935.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;4;0;7;1;264;
43880;2020;0;APT_2020_146;http://labje.unizar.es/sentencias/APT_2020_146.pdf;Tarragona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;3;0;0;0;0;1;0;2;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;1;8;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;3;1;10;0;267;
43880;2020;0;APT_2020_147;http://labje.unizar.es/sentencias/APT_2020_147.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;1;1;2;1;-1;-1;1;1;1;3;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;2;4;3;7;0;267;
43886;2020;0;APT_2020_184;http://labje.unizar.es/sentencias/APT_2020_184.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;-1;-6;0;1;0;1;1;1;1;1;5;5;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;3;2;14;6;0;266;
43881;2020;0;APT_2020_201;http://labje.unizar.es/sentencias/APT_2020_201.pdf;Tarragona;Cataluña;1;0;0;0;2;0.0;1;0;2;0;1;0;2;0;0;1;1;1;3;0;0;0;1;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;5;0;-1;-5;0;0;0;0;0;0;1;1;5;2;-1;-3;1;1;3;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;15;7;0;268;
43845;2020;0;APT_2020_23;http://labje.unizar.es/sentencias/APT_2020_23.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;0;1;0;2;0;1;0;0;0;2;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;2;1;2;0;1;0;4;1;4;0;1;0;1;1;1;1;1;2;2;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;6;2;11;0;267;
43845;2020;0;APT_2020_24;http://labje.unizar.es/sentencias/APT_2020_24.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;2;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;2;0;1;0;1;1;1;0;1;0;4;1;4;1;1;1;4;1;3;0;1;0;1;1;1;1;0;1;0;-1;-1;0;0;3;5;3;13;1;264;
43839;2020;0;APT_2020_34;http://labje.unizar.es/sentencias/APT_2020_34.pdf;Tarragona;Cataluña;0;1;1;0;3;0.0;0;0;0;0;1;0;2;0;0;1;1;1;3;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;2;1;2;0;0;4;1;7;2;0;267;
43902;2020;0;APT_2020_348;http://labje.unizar.es/sentencias/APT_2020_348.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;6;0;266;
43845;2020;0;APT_2020_36;http://labje.unizar.es/sentencias/APT_2020_36.pdf;Tarragona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;0;1;0;2;0;1;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;1;1;1;0;1;0;4;1;4;1;1;1;7;1;6;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;0;3;4;3;15;1;264;
43908;2020;0;APT_2020_447;http://labje.unizar.es/sentencias/APT_2020_447.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;0;267;
43950;2020;0;APT_2020_449;http://labje.unizar.es/sentencias/APT_2020_449.pdf;Tarragona;Cataluña;0;1;1;1;0;2.0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;1;1;9;1;8;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;13;0;267;
43957;2020;0;APT_2020_452;http://labje.unizar.es/sentencias/APT_2020_452.pdf;Tarragona;Cataluña;0;1;1;0;1;0.0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;1;2;3;1;1;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;4;1;6;3;1;264;
43964;2020;0;APT_2020_459;http://labje.unizar.es/sentencias/APT_2020_459.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;7;0;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;9;1;1;264;
43943;2020;0;APT_2020_460;http://labje.unizar.es/sentencias/APT_2020_460.pdf;Tarragona;Cataluña;1;0;0;1;0;1.0;0;1;0;2;0;1;0;1;0;0;0;0;1;0;0;0;1;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;2;1;4;4;0;268;
43964;2020;0;APT_2020_463;http://labje.unizar.es/sentencias/APT_2020_463.pdf;Tarragona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;1;0;3;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;4;0;267;
